,loss,params,iteration,estimators,time
230,0.24426116154304112,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 51, 'learning_rate': 0.17253747952889908, 'subsample_for_bin': 260000, 'min_child_samples': 230, 'reg_alpha': 0.6530612244897959, 'reg_lambda': 0.24489795918367346, 'colsample_bytree': 0.6, 'subsample': 0.6464646464646464}",25,12,1.2649650999999835
231,0.24426379940278586,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 132, 'learning_rate': 0.07771271823726773, 'subsample_for_bin': 260000, 'min_child_samples': 150, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",456,12,1.167942986000071
232,0.24432417301646248,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 32, 'learning_rate': 0.013253702234594397, 'subsample_for_bin': 100000, 'min_child_samples': 150, 'reg_alpha': 1.0, 'reg_lambda': 0.16326530612244897, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",248,76,1.551710576000005
233,0.2443300635216923,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 114, 'learning_rate': 0.011561166452715621, 'subsample_for_bin': 180000, 'min_child_samples': 395, 'reg_alpha': 0.26530612244897955, 'reg_lambda': 0.26530612244897955, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.696969696969697}",482,87,2.303008838999858
234,0.24436682128915832,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 104, 'learning_rate': 0.00929791343190622, 'subsample_for_bin': 200000, 'min_child_samples': 290, 'reg_alpha': 0.6530612244897959, 'reg_lambda': 0.7346938775510203, 'colsample_bytree': 0.6, 'subsample': 0.8484848484848485}",406,11,2.1176648699999987
235,0.24442901487046997,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 107, 'learning_rate': 0.018753468046486473, 'subsample_for_bin': 100000, 'min_child_samples': 110, 'reg_alpha': 1.0, 'reg_lambda': 0.42857142857142855, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",165,53,1.4218643499999644
236,0.2444312027844272,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 119, 'learning_rate': 0.031798416645683614, 'subsample_for_bin': 160000, 'min_child_samples': 415, 'reg_alpha': 0.8979591836734693, 'reg_lambda': 0.14285714285714285, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",393,28,1.084285829999999
237,0.24447462395465414,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 114, 'learning_rate': 0.03740819008514941, 'subsample_for_bin': 240000, 'min_child_samples': 235, 'reg_alpha': 0.3877551020408163, 'reg_lambda': 1.0, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",68,25,1.2174111170000401
238,0.24450513140042984,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 132, 'learning_rate': 0.008080649684776451, 'subsample_for_bin': 60000, 'min_child_samples': 105, 'reg_alpha': 1.0, 'reg_lambda': 0.1020408163265306, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",332,84,1.6972586499999807
239,0.24450906933717853,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 130, 'learning_rate': 0.007874457328332661, 'subsample_for_bin': 80000, 'min_child_samples': 420, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 0.2857142857142857, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.7272727272727273}",230,99,1.2293411889999106
240,0.2445166057188699,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 136, 'learning_rate': 0.06461136515776175, 'subsample_for_bin': 120000, 'min_child_samples': 150, 'reg_alpha': 0.0, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.6, 'subsample': 0.7424242424242424}",265,12,1.5628014999999778
241,0.24451868261816534,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 106, 'learning_rate': 0.1499492267569419, 'subsample_for_bin': 40000, 'min_child_samples': 315, 'reg_alpha': 0.5510204081632653, 'reg_lambda': 0.2040816326530612, 'colsample_bytree': 0.6, 'subsample': 0.5303030303030303}",471,20,1.1866319610001028
242,0.24452622264427737,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 116, 'learning_rate': 0.020796209084091227, 'subsample_for_bin': 140000, 'min_child_samples': 455, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.3469387755102041, 'colsample_bytree': 1.0, 'subsample': 1.0}",336,34,1.3037893839999697
243,0.244604362388412,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 136, 'learning_rate': 0.00726005705102873, 'subsample_for_bin': 180000, 'min_child_samples': 230, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.8131313131313131}",94,99,1.4691990910000072
244,0.2446205385702499,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 76, 'learning_rate': 0.055533968216953146, 'subsample_for_bin': 80000, 'min_child_samples': 460, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 1.0, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",0,17,1.2091264310000156
245,0.24462839005416281,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 135, 'learning_rate': 0.006263159724102542, 'subsample_for_bin': 260000, 'min_child_samples': 305, 'reg_alpha': 0.18367346938775508, 'reg_lambda': 0.3469387755102041, 'colsample_bytree': 0.6, 'subsample': 0.803030303030303}",386,82,2.2461326970000073
246,0.2446449993613854,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 105, 'learning_rate': 0.010122079930054748, 'subsample_for_bin': 240000, 'min_child_samples': 310, 'reg_alpha': 0.3877551020408163, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.6, 'subsample': 0.6212121212121212}",163,82,2.1813299070000767
247,0.2446519157710456,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 110, 'learning_rate': 0.10026396895331954, 'subsample_for_bin': 160000, 'min_child_samples': 200, 'reg_alpha': 0.6530612244897959, 'reg_lambda': 0.9387755102040816, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.9545454545454546}",323,28,1.3711883039999293
248,0.2446665628380551,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 134, 'learning_rate': 0.04651391039898864, 'subsample_for_bin': 20000, 'min_child_samples': 310, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 0.02040816326530612, 'colsample_bytree': 1.0, 'subsample': 0.9797979797979799}",361,100,2.511831478999966
249,0.24471084871718074,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 70, 'learning_rate': 0.011646863384981408, 'subsample_for_bin': 220000, 'min_child_samples': 375, 'reg_alpha': 0.1020408163265306, 'reg_lambda': 0.18367346938775508, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.5606060606060606}",1,99,2.3118008150000264
250,0.24473735332748503,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 133, 'learning_rate': 0.01729023883744441, 'subsample_for_bin': 20000, 'min_child_samples': 330, 'reg_alpha': 0.5306122448979591, 'reg_lambda': 0.836734693877551, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",303,55,1.1850423569999293
251,0.24475671921846565,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 130, 'learning_rate': 0.006971074647836605, 'subsample_for_bin': 240000, 'min_child_samples': 405, 'reg_alpha': 0.7346938775510203, 'reg_lambda': 0.44897959183673464, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.994949494949495}",205,99,1.3392946080000456
252,0.2447570267515058,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 86, 'learning_rate': 0.009506211670468586, 'subsample_for_bin': 200000, 'min_child_samples': 390, 'reg_alpha': 0.5102040816326531, 'reg_lambda': 0.5918367346938775, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.5303030303030303}",95,99,2.17658484399999
253,0.2447602283751008,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 41, 'learning_rate': 0.008604161660966584, 'subsample_for_bin': 120000, 'min_child_samples': 270, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.5404040404040404}",305,100,2.4851278129999628
254,0.24478370292992369,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 97, 'learning_rate': 0.042884687678484024, 'subsample_for_bin': 260000, 'min_child_samples': 375, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.02040816326530612, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",320,24,1.0229469650000738
255,0.24480675865670465,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 57, 'learning_rate': 0.022143509726932693, 'subsample_for_bin': 140000, 'min_child_samples': 195, 'reg_alpha': 0.42857142857142855, 'reg_lambda': 0.8775510204081632, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.7171717171717171}",34,100,2.6193572399999994
256,0.24484145326153794,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 41, 'learning_rate': 0.032390959551047066, 'subsample_for_bin': 200000, 'min_child_samples': 215, 'reg_alpha': 0.36734693877551017, 'reg_lambda': 0.44897959183673464, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",102,30,1.294532787000037
257,0.2448635926968501,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 62, 'learning_rate': 0.02071955918890094, 'subsample_for_bin': 260000, 'min_child_samples': 175, 'reg_alpha': 0.42857142857142855, 'reg_lambda': 0.04081632653061224, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.5303030303030303}",10,100,1.7532013730000244
258,0.2448897708511606,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 98, 'learning_rate': 0.03323911555708387, 'subsample_for_bin': 140000, 'min_child_samples': 150, 'reg_alpha': 0.4081632653061224, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.9696969696969697}",149,35,1.712263261999965
259,0.24493274277644983,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 72, 'learning_rate': 0.15330849225623966, 'subsample_for_bin': 140000, 'min_child_samples': 225, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.18367346938775508, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.8080808080808082}",18,8,3.0321182530000215
260,0.2449348433644798,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 81, 'learning_rate': 0.05234799941715502, 'subsample_for_bin': 80000, 'min_child_samples': 165, 'reg_alpha': 0.5306122448979591, 'reg_lambda': 0.14285714285714285, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.5202020202020202}",190,50,1.8435857179999857
261,0.2449472562614231,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 85, 'learning_rate': 0.031332196449772066, 'subsample_for_bin': 60000, 'min_child_samples': 365, 'reg_alpha': 0.42857142857142855, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",391,31,1.059692186999996
262,0.24498342251137362,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 119, 'learning_rate': 0.04600148599214018, 'subsample_for_bin': 220000, 'min_child_samples': 415, 'reg_alpha': 0.0, 'reg_lambda': 0.2040816326530612, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",427,17,1.0391838959999404
263,0.24498678154590947,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 44, 'learning_rate': 0.02473753188230597, 'subsample_for_bin': 60000, 'min_child_samples': 385, 'reg_alpha': 1.0, 'reg_lambda': 0.061224489795918366, 'colsample_bytree': 1.0, 'subsample': 0.8585858585858586}",73,91,2.2755520069999875
264,0.2450445639764599,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 52, 'learning_rate': 0.006693595023309685, 'subsample_for_bin': 60000, 'min_child_samples': 290, 'reg_alpha': 0.4081632653061224, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.6717171717171717}",92,100,1.4909641180000222
265,0.2451072653937807,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 64, 'learning_rate': 0.008021192742094972, 'subsample_for_bin': 260000, 'min_child_samples': 110, 'reg_alpha': 0.836734693877551, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",235,95,1.7759297150000748
266,0.24515423833233096,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 49, 'learning_rate': 0.005544630207207856, 'subsample_for_bin': 240000, 'min_child_samples': 295, 'reg_alpha': 0.4081632653061224, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",438,100,1.498484524999867
267,0.2452028190210951,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 128, 'learning_rate': 0.014269556728872437, 'subsample_for_bin': 240000, 'min_child_samples': 350, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.9183673469387754, 'colsample_bytree': 0.6, 'subsample': 0.5303030303030303}",83,83,2.2031034999999974
268,0.2452040662539986,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 98, 'learning_rate': 0.018753468046486473, 'subsample_for_bin': 280000, 'min_child_samples': 310, 'reg_alpha': 0.9591836734693877, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.6, 'subsample': 1.0}",69,53,1.1635614580000038
269,0.24523162634460904,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 116, 'learning_rate': 0.06068014852203403, 'subsample_for_bin': 120000, 'min_child_samples': 295, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",258,15,1.0190269660000695
270,0.2452579902242059,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 140, 'learning_rate': 0.018410402123280545, 'subsample_for_bin': 180000, 'min_child_samples': 320, 'reg_alpha': 0.26530612244897955, 'reg_lambda': 0.44897959183673464, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.8333333333333334}",352,100,2.382597601999919
271,0.24526700021339487,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 38, 'learning_rate': 0.027840280325796125, 'subsample_for_bin': 120000, 'min_child_samples': 375, 'reg_alpha': 0.7551020408163265, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",174,32,1.214152960999968
272,0.24527691528045048,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 77, 'learning_rate': 0.008572448761425775, 'subsample_for_bin': 40000, 'min_child_samples': 350, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.061224489795918366, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.6262626262626263}",380,90,1.3730046650000531
273,0.24530406733611132,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 141, 'learning_rate': 0.16203960182341529, 'subsample_for_bin': 100000, 'min_child_samples': 250, 'reg_alpha': 0.5714285714285714, 'reg_lambda': 0.8979591836734693, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",111,6,1.1166587300000401
274,0.245310151275979,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 66, 'learning_rate': 0.07298436232037893, 'subsample_for_bin': 220000, 'min_child_samples': 315, 'reg_alpha': 0.8163265306122448, 'reg_lambda': 0.8163265306122448, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",26,14,1.0534277990000191
275,0.24532295160287787,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 87, 'learning_rate': 0.16505910488604397, 'subsample_for_bin': 220000, 'min_child_samples': 430, 'reg_alpha': 0.24489795918367346, 'reg_lambda': 0.22448979591836732, 'colsample_bytree': 1.0, 'subsample': 1.0}",40,3,0.9751174560000209
276,0.24535472212077036,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 68, 'learning_rate': 0.012264794404456493, 'subsample_for_bin': 80000, 'min_child_samples': 100, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.1020408163265306, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",148,78,1.8084022220000406
277,0.24537679469497953,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 38, 'learning_rate': 0.0371329428339413, 'subsample_for_bin': 120000, 'min_child_samples': 315, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.8775510204081632, 'colsample_bytree': 0.6, 'subsample': 1.0}",206,20,1.0126945559999285
278,0.24539177831022463,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 71, 'learning_rate': 0.03782489118082559, 'subsample_for_bin': 200000, 'min_child_samples': 100, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.3469387755102041, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.595959595959596}",79,60,3.1629162069999666
279,0.24542519568576837,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 116, 'learning_rate': 0.18783119153687952, 'subsample_for_bin': 240000, 'min_child_samples': 350, 'reg_alpha': 0.12244897959183673, 'reg_lambda': 0.061224489795918366, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.893939393939394}",291,23,1.4425397080000266
280,0.2454440624312817,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 60, 'learning_rate': 0.10636616732547971, 'subsample_for_bin': 40000, 'min_child_samples': 200, 'reg_alpha': 0.1020408163265306, 'reg_lambda': 0.8979591836734693, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.6262626262626263}",65,21,1.7077004749999674
281,0.24546674993140072,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 42, 'learning_rate': 0.09879392446119441, 'subsample_for_bin': 20000, 'min_child_samples': 265, 'reg_alpha': 0.6938775510204082, 'reg_lambda': 0.8163265306122448, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",467,10,1.0894431740000527
282,0.24554320833605725,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 128, 'learning_rate': 0.014481886418058792, 'subsample_for_bin': 60000, 'min_child_samples': 155, 'reg_alpha': 0.9795918367346939, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",275,57,1.570742741999993
283,0.24560514666774913,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 78, 'learning_rate': 0.008732190793608503, 'subsample_for_bin': 60000, 'min_child_samples': 375, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 0.6326530612244897, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",115,99,1.447925467999994
284,0.24567143980185113,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 71, 'learning_rate': 0.005037062407420691, 'subsample_for_bin': 60000, 'min_child_samples': 305, 'reg_alpha': 0.9387755102040816, 'reg_lambda': 0.36734693877551017, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.7525252525252526}",472,89,1.1839432650001527
285,0.2457599753962354,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 81, 'learning_rate': 0.0255734511264479, 'subsample_for_bin': 120000, 'min_child_samples': 365, 'reg_alpha': 0.18367346938775508, 'reg_lambda': 0.2857142857142857, 'colsample_bytree': 0.6, 'subsample': 1.0}",17,39,1.098455118000004
286,0.24577610854587495,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 63, 'learning_rate': 0.0653310906134197, 'subsample_for_bin': 60000, 'min_child_samples': 445, 'reg_alpha': 0.7959183673469387, 'reg_lambda': 0.16326530612244897, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",372,14,1.016281948000028
287,0.24580178320944734,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 97, 'learning_rate': 0.13824951937907706, 'subsample_for_bin': 220000, 'min_child_samples': 430, 'reg_alpha': 0.22448979591836732, 'reg_lambda': 0.9795918367346939, 'colsample_bytree': 1.0, 'subsample': 1.0}",293,4,1.0085446770000317
288,0.2458346089273057,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 87, 'learning_rate': 0.09734543338283685, 'subsample_for_bin': 60000, 'min_child_samples': 105, 'reg_alpha': 0.7346938775510203, 'reg_lambda': 0.24489795918367346, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.6515151515151515}",345,15,3.2086112819999926
289,0.2458384465023148,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 55, 'learning_rate': 0.1095551555712299, 'subsample_for_bin': 260000, 'min_child_samples': 375, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 0.9183673469387754, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",221,9,1.0003554149999445
290,0.2459235580232707,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 64, 'learning_rate': 0.10213232309588141, 'subsample_for_bin': 140000, 'min_child_samples': 465, 'reg_alpha': 0.12244897959183673, 'reg_lambda': 0.24489795918367346, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",4,8,1.002649206000001
291,0.2459536668254887,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 139, 'learning_rate': 0.07138514334220704, 'subsample_for_bin': 40000, 'min_child_samples': 270, 'reg_alpha': 0.4081632653061224, 'reg_lambda': 0.8571428571428571, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",363,14,1.1028831879999643
292,0.2459701892272942,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 120, 'learning_rate': 0.16875687224624136, 'subsample_for_bin': 20000, 'min_child_samples': 180, 'reg_alpha': 0.5510204081632653, 'reg_lambda': 0.9795918367346939, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.8333333333333334}",48,17,1.6720511020000117
293,0.24597777368730478,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 73, 'learning_rate': 0.10100717376671212, 'subsample_for_bin': 40000, 'min_child_samples': 485, 'reg_alpha': 0.36734693877551017, 'reg_lambda': 0.8571428571428571, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",60,7,0.9453790779999736
294,0.24598156290365458,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 147, 'learning_rate': 0.011863895143053077, 'subsample_for_bin': 240000, 'min_child_samples': 365, 'reg_alpha': 0.5306122448979591, 'reg_lambda': 0.02040816326530612, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",133,85,1.5221586180000486
295,0.24599573283189113,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 140, 'learning_rate': 0.015250231211196221, 'subsample_for_bin': 180000, 'min_child_samples': 110, 'reg_alpha': 0.4897959183673469, 'reg_lambda': 1.0, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",175,61,1.5453826970000364
296,0.2460059077741774,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 111, 'learning_rate': 0.012867906601167418, 'subsample_for_bin': 180000, 'min_child_samples': 380, 'reg_alpha': 0.9387755102040816, 'reg_lambda': 0.4081632653061224, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",87,77,1.4297118979999937
297,0.24602012311750254,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 35, 'learning_rate': 0.06319561364496086, 'subsample_for_bin': 20000, 'min_child_samples': 265, 'reg_alpha': 0.8979591836734693, 'reg_lambda': 0.5918367346938775, 'colsample_bytree': 0.6, 'subsample': 1.0}",167,15,1.0162597569999434
298,0.24603322200655975,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 77, 'learning_rate': 0.00847800965849652, 'subsample_for_bin': 20000, 'min_child_samples': 150, 'reg_alpha': 0.9183673469387754, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.51010101010101}",451,93,2.7393708510001034
299,0.24603739374691402,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 79, 'learning_rate': 0.010698544988293692, 'subsample_for_bin': 20000, 'min_child_samples': 350, 'reg_alpha': 0.6530612244897959, 'reg_lambda': 0.6530612244897959, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.5}",304,100,2.3063576790000297
300,0.2460435676759395,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 132, 'learning_rate': 0.030987022671792253, 'subsample_for_bin': 200000, 'min_child_samples': 315, 'reg_alpha': 0.5918367346938775, 'reg_lambda': 0.42857142857142855, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",262,32,1.176223737999976
301,0.24609877266002678,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 94, 'learning_rate': 0.02473753188230597, 'subsample_for_bin': 120000, 'min_child_samples': 160, 'reg_alpha': 0.8775510204081632, 'reg_lambda': 0.4897959183673469, 'colsample_bytree': 1.0, 'subsample': 0.6868686868686869}",156,87,1.773639065999987
302,0.24610387400800282,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 149, 'learning_rate': 0.13031818168665613, 'subsample_for_bin': 280000, 'min_child_samples': 375, 'reg_alpha': 0.3061224489795918, 'reg_lambda': 0.6938775510204082, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",289,7,0.959076499000048
303,0.24611583093184708,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 90, 'learning_rate': 0.005304306643546163, 'subsample_for_bin': 140000, 'min_child_samples': 355, 'reg_alpha': 0.3469387755102041, 'reg_lambda': 0.7142857142857142, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.898989898989899}",155,62,2.1419046710000202
304,0.2461415200329321,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 56, 'learning_rate': 0.19706765150537875, 'subsample_for_bin': 220000, 'min_child_samples': 355, 'reg_alpha': 0.7959183673469387, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.595959595959596}",366,100,2.33024719499997
305,0.2462055569902737,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 49, 'learning_rate': 0.011820167638891784, 'subsample_for_bin': 80000, 'min_child_samples': 395, 'reg_alpha': 0.4693877551020408, 'reg_lambda': 0.22448979591836732, 'colsample_bytree': 1.0, 'subsample': 0.7727272727272727}",85,99,2.341338964999977
306,0.24630365904885554,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 30, 'learning_rate': 0.035919178553436674, 'subsample_for_bin': 160000, 'min_child_samples': 375, 'reg_alpha': 0.24489795918367346, 'reg_lambda': 0.16326530612244897, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",414,27,1.1325059810001221
307,0.2463574180389405,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 87, 'learning_rate': 0.008200889007454273, 'subsample_for_bin': 100000, 'min_child_samples': 355, 'reg_alpha': 0.3877551020408163, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.994949494949495}",189,99,1.3291389009999648
308,0.246399341772765,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 72, 'learning_rate': 0.061583063540367876, 'subsample_for_bin': 80000, 'min_child_samples': 425, 'reg_alpha': 0.9183673469387754, 'reg_lambda': 0.44897959183673464, 'colsample_bytree': 1.0, 'subsample': 1.0}",254,14,1.0498849120000386
